timestamp,station,pm25_ugm3,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,is_anomaly,hour,month,dow
2022-04-27 20:00:00,Centro,10.31,19.0,88.9,0.86,129.6,0,20,4,2
2022-04-27 21:00:00,Centro,7.32,19.7,88.0,2.68,208.6,0,21,4,2
2022-04-27 22:00:00,Centro,0.53,23.0,78.3,0.22,19.7,0,22,4,2
2022-04-27 23:00:00,Centro,5.24,24.3,67.8,0.5,172.1,0,23,4,2
2022-04-28 00:00:00,Centro,0.0,24.5,67.8,0.93,247.0,0,0,4,3
2022-04-28 01:00:00,Centro,1.21,28.9,65.0,2.84,90.3,0,1,4,3
2022-04-28 02:00:00,Centro,7.52,27.3,62.7,2.39,234.6,0,2,4,3
2022-04-28 03:00:00,Centro,5.35,28.9,58.9,3.9,38.7,0,3,4,3
2022-04-28 04:00:00,Centro,1.59,27.8,60.3,4.17,273.1,0,4,4,3
2022-04-28 05:00:00,Centro,15.58,26.4,51.5,1.84,160.3,0,5,4,3
2022-04-28 06:00:00,Centro,16.61,28.5,70.6,1.89,264.5,0,6,4,3
2022-04-28 07:00:00,Centro,18.95,27.0,54.4,5.01,285.8,0,7,4,3
2022-04-28 08:00:00,Centro,29.27,23.3,61.1,0.54,341.0,0,8,4,3
2022-04-28 09:00:00,Centro,24.72,23.9,63.1,1.27,49.7,0,9,4,3
2022-04-28 10:00:00,Centro,32.23,22.1,63.7,3.37,89.4,0,10,4,3
2022-04-28 11:00:00,Centro,31.66,21.3,63.0,1.56,282.5,0,11,4,3
2022-04-28 12:00:00,Centro,42.03,19.5,80.1,3.79,67.8,0,12,4,3
2022-04-28 13:00:00,Centro,23.94,18.2,72.3,2.25,247.4,0,13,4,3
2022-04-28 14:00:00,Centro,30.42,18.3,80.2,0.01,165.2,0,14,4,3
2022-04-28 15:00:00,Centro,28.65,15.6,77.2,0.62,93.0,0,15,4,3
2022-04-28 16:00:00,Centro,28.55,15.7,85.8,1.17,104.0,0,16,4,3
2022-04-28 17:00:00,Centro,18.86,15.9,88.6,2.42,319.7,0,17,4,3
2022-04-28 18:00:00,Centro,14.13,17.0,81.6,0.71,261.8,0,18,4,3
2022-04-28 19:00:00,Centro,18.35,17.4,89.8,2.63,244.1,0,19,4,3
2022-04-28 20:00:00,Centro,7.47,18.6,83.1,6.43,156.6,0,20,4,3
2022-04-28 21:00:00,Centro,7.19,19.5,73.0,0.62,44.9,0,21,4,3
2022-04-28 22:00:00,Centro,3.49,21.1,73.6,2.72,245.7,0,22,4,3
2022-04-28 23:00:00,Centro,3.73,23.7,67.7,1.86,177.1,0,23,4,3
2022-04-29 00:00:00,Centro,0.0,24.3,63.4,0.85,6.0,0,0,4,4
2022-04-29 01:00:00,Centro,0.05,26.2,68.7,1.59,100.8,0,1,4,4
2022-04-29 02:00:00,Centro,3.49,28.1,65.3,0.89,290.3,0,2,4,4
2022-04-29 03:00:00,Centro,6.54,28.3,57.1,1.81,95.4,0,3,4,4
2022-04-29 04:00:00,Centro,13.6,29.2,50.7,2.9,356.2,0,4,4,4
2022-04-29 05:00:00,Centro,14.87,26.1,55.3,3.08,271.6,0,5,4,4
2022-04-29 06:00:00,Centro,19.03,26.7,59.2,0.22,49.3,0,6,4,4
2022-04-29 07:00:00,Centro,20.39,26.1,56.4,6.63,112.7,0,7,4,4
2022-04-29 08:00:00,Centro,29.26,25.3,50.7,0.95,110.4,0,8,4,4
2022-04-29 09:00:00,Centro,24.92,23.8,63.2,0.31,262.7,0,9,4,4
2022-04-29 10:00:00,Centro,29.35,21.6,67.9,0.2,318.6,0,10,4,4
2022-04-29 11:00:00,Centro,25.29,21.2,67.1,1.59,287.4,0,11,4,4
2022-04-29 12:00:00,Centro,27.56,19.5,59.0,1.39,249.8,0,12,4,4
2022-04-29 13:00:00,Centro,34.64,16.8,74.1,0.48,223.0,0,13,4,4
2022-04-29 14:00:00,Centro,29.56,17.4,77.7,0.63,37.9,0,14,4,4
2022-04-29 15:00:00,Centro,19.96,15.2,76.6,2.86,327.3,0,15,4,4
2022-04-29 16:00:00,Centro,24.1,17.8,75.6,1.38,121.4,0,16,4,4
2022-04-29 17:00:00,Centro,19.71,16.0,88.1,6.49,38.1,0,17,4,4
2022-04-29 18:00:00,Centro,12.24,16.8,88.4,1.5,301.7,0,18,4,4
2022-04-29 19:00:00,Centro,14.24,18.6,81.6,1.0,178.2,0,19,4,4
2022-04-29 20:00:00,Centro,8.21,18.1,87.4,2.69,122.7,0,20,4,4
2022-04-29 21:00:00,Centro,6.22,18.8,74.7,8.25,120.7,0,21,4,4
2022-04-29 22:00:00,Centro,7.57,21.4,73.0,4.88,50.1,0,22,4,4
2022-04-29 23:00:00,Centro,0.0,24.8,64.5,2.56,145.1,0,23,4,4
2022-04-30 00:00:00,Centro,6.11,25.6,67.8,1.15,191.6,0,0,4,5
2022-04-30 01:00:00,Centro,1.25,25.1,64.2,0.48,137.4,0,1,4,5
2022-04-30 02:00:00,Centro,2.8,26.5,68.3,0.76,294.7,0,2,4,5
2022-04-30 03:00:00,Centro,11.36,29.0,60.1,1.55,177.2,0,3,4,5
2022-04-30 04:00:00,Centro,10.84,29.9,58.6,3.26,131.1,0,4,4,5
2022-04-30 05:00:00,Centro,11.32,26.8,47.4,3.14,131.9,0,5,4,5
2022-04-30 06:00:00,Centro,16.36,27.1,52.6,0.26,234.6,0,6,4,5
2022-04-30 07:00:00,Centro,21.58,26.3,55.7,3.5,306.9,0,7,4,5
2022-04-30 08:00:00,Centro,18.54,23.4,61.8,5.58,351.7,0,8,4,5
2022-04-30 09:00:00,Centro,30.12,24.2,57.7,2.8,36.8,0,9,4,5
2022-04-30 10:00:00,Centro,29.83,23.0,64.9,3.49,171.9,0,10,4,5
2022-04-30 11:00:00,Centro,26.18,20.9,70.5,3.16,340.7,0,11,4,5
2022-04-30 12:00:00,Centro,28.09,18.5,66.8,1.11,18.2,0,12,4,5
2022-04-30 13:00:00,Centro,34.81,17.8,71.8,2.31,2.9,0,13,4,5
2022-04-30 14:00:00,Centro,24.81,17.4,69.3,0.28,313.3,0,14,4,5
2022-04-30 15:00:00,Centro,36.06,15.8,76.9,1.26,67.7,0,15,4,5
2022-04-30 16:00:00,Centro,20.11,15.7,81.7,0.83,111.7,0,16,4,5
2022-04-30 17:00:00,Centro,21.59,16.0,84.3,0.04,5.4,0,17,4,5
2022-04-30 18:00:00,Centro,6.68,17.8,93.6,8.52,193.5,0,18,4,5
2022-04-30 19:00:00,Centro,12.72,19.0,85.9,1.85,142.4,0,19,4,5
2022-04-30 20:00:00,Centro,7.3,19.6,86.2,2.88,354.4,0,20,4,5
2022-04-30 21:00:00,Centro,8.21,20.3,83.9,9.15,50.0,0,21,4,5
2022-04-30 22:00:00,Centro,4.67,22.3,77.6,3.85,148.0,0,22,4,5
2022-04-30 23:00:00,Centro,1.06,23.8,63.4,5.15,59.9,0,23,4,5
2022-05-01 00:00:00,Centro,10.48,24.1,72.8,2.51,313.3,0,0,5,6
2022-05-01 01:00:00,Centro,5.48,27.4,68.3,0.49,251.2,0,1,5,6
2022-05-01 02:00:00,Centro,0.97,26.5,62.7,4.17,285.6,0,2,5,6
2022-05-01 03:00:00,Centro,7.67,28.0,57.3,6.7,343.4,0,3,5,6
2022-05-01 04:00:00,Centro,0.0,27.1,53.7,5.05,45.0,0,4,5,6
2022-05-01 05:00:00,Centro,10.66,27.3,58.2,4.85,351.5,0,5,5,6
2022-05-01 06:00:00,Centro,21.85,28.2,55.4,6.84,153.8,0,6,5,6
2022-05-01 07:00:00,Centro,18.54,25.9,50.5,2.78,97.3,0,7,5,6
2022-05-01 08:00:00,Centro,24.95,23.8,48.9,5.55,290.3,0,8,5,6
2022-05-01 09:00:00,Centro,22.87,21.6,62.3,4.07,188.5,0,9,5,6
2022-05-01 10:00:00,Centro,33.0,21.2,58.2,0.1,110.8,0,10,5,6
2022-05-01 11:00:00,Centro,31.83,20.0,62.4,0.9,339.4,0,11,5,6
2022-05-01 12:00:00,Centro,31.87,19.1,72.4,1.48,260.2,0,12,5,6
2022-05-01 13:00:00,Centro,35.1,16.7,67.1,1.3,169.5,0,13,5,6
2022-05-01 14:00:00,Centro,36.41,16.7,69.8,1.56,18.3,0,14,5,6
2022-05-01 15:00:00,Centro,30.68,15.5,80.8,0.33,87.5,0,15,5,6
2022-05-01 16:00:00,Centro,17.46,16.3,78.1,0.17,262.1,0,16,5,6
2022-05-01 17:00:00,Centro,22.35,16.2,90.3,0.61,248.1,0,17,5,6
2022-05-01 18:00:00,Centro,17.93,16.0,81.0,3.05,5.5,0,18,5,6
2022-05-01 19:00:00,Centro,8.42,16.9,78.9,2.88,64.1,0,19,5,6
2022-05-01 20:00:00,Centro,2.93,18.7,86.9,0.18,38.9,0,20,5,6
2022-05-01 21:00:00,Centro,4.64,20.4,82.2,1.5,207.0,0,21,5,6
2022-05-01 22:00:00,Centro,2.69,21.2,79.6,0.07,208.1,0,22,5,6
2022-05-01 23:00:00,Centro,2.12,24.0,79.0,9.65,286.3,0,23,5,6
2022-05-02 00:00:00,Centro,0.0,24.3,72.2,5.72,50.6,0,0,5,0
2022-05-02 01:00:00,Centro,3.02,25.0,67.4,1.01,302.7,0,1,5,0
2022-05-02 02:00:00,Centro,5.07,27.6,58.3,0.11,292.2,0,2,5,0
2022-05-02 03:00:00,Centro,5.12,26.4,62.0,1.38,61.0,0,3,5,0
2022-05-02 04:00:00,Centro,10.92,29.4,54.6,5.17,186.0,0,4,5,0
2022-05-02 05:00:00,Centro,10.66,27.5,67.1,1.92,45.1,0,5,5,0
2022-05-02 06:00:00,Centro,10.6,27.1,64.0,4.35,317.6,0,6,5,0
2022-05-02 07:00:00,Centro,20.75,28.0,63.3,5.66,154.6,0,7,5,0
2022-05-02 08:00:00,Centro,27.92,24.1,54.6,0.63,43.5,0,8,5,0
2022-05-02 09:00:00,Centro,38.3,24.8,58.4,3.56,92.6,0,9,5,0
2022-05-02 10:00:00,Centro,21.39,22.3,55.0,1.04,211.2,0,10,5,0
2022-05-02 11:00:00,Centro,29.38,20.9,68.5,3.35,224.4,0,11,5,0
2022-05-02 12:00:00,Centro,28.41,20.3,69.5,4.13,243.5,0,12,5,0
2022-05-02 13:00:00,Centro,32.48,19.5,73.2,1.51,129.6,0,13,5,0
2022-05-02 14:00:00,Centro,26.41,17.4,74.6,0.27,275.0,0,14,5,0
2022-05-02 15:00:00,Centro,28.04,16.7,68.9,2.02,16.7,0,15,5,0
2022-05-02 16:00:00,Centro,28.39,15.8,83.6,0.06,343.4,0,16,5,0
2022-05-02 17:00:00,Centro,17.83,15.2,85.1,1.8,62.0,0,17,5,0
2022-05-02 18:00:00,Centro,16.66,15.5,88.2,1.11,260.4,0,18,5,0
2022-05-02 19:00:00,Centro,19.55,18.6,80.8,0.65,137.8,0,19,5,0
2022-05-02 20:00:00,Centro,13.01,18.9,87.0,2.03,53.3,0,20,5,0
2022-05-02 21:00:00,Centro,0.0,19.5,91.4,2.26,90.9,0,21,5,0
2022-05-02 22:00:00,Centro,12.29,21.6,85.2,4.22,122.1,0,22,5,0
2022-05-02 23:00:00,Centro,0.0,23.9,70.8,0.21,237.2,0,23,5,0
2022-05-03 00:00:00,Centro,3.22,24.6,62.9,0.89,210.4,0,0,5,1
2022-05-03 01:00:00,Centro,0.87,26.5,66.3,1.95,245.4,0,1,5,1
2022-05-03 02:00:00,Centro,2.21,27.8,66.3,0.23,123.2,0,2,5,1
2022-05-03 03:00:00,Centro,3.65,29.0,55.7,0.66,338.8,0,3,5,1
2022-05-03 04:00:00,Centro,12.02,26.9,62.4,0.38,57.3,0,4,5,1
2022-05-03 05:00:00,Centro,10.07,27.5,68.3,0.13,173.2,0,5,5,1
2022-05-03 06:00:00,Centro,12.02,27.4,58.4,1.62,59.4,0,6,5,1
2022-05-03 07:00:00,Centro,18.67,26.4,60.2,3.74,349.2,0,7,5,1
2022-05-03 08:00:00,Centro,24.57,25.7,57.5,2.66,136.5,0,8,5,1
2022-05-03 09:00:00,Centro,19.66,22.0,56.9,0.17,358.1,0,9,5,1
2022-05-03 10:00:00,Centro,33.25,21.1,55.2,4.41,264.8,0,10,5,1
2022-05-03 11:00:00,Centro,28.71,21.6,64.7,0.09,176.3,0,11,5,1
2022-05-03 12:00:00,Centro,34.99,20.9,67.3,5.21,181.1,0,12,5,1
2022-05-03 13:00:00,Centro,37.12,17.8,70.3,5.33,110.8,0,13,5,1
2022-05-03 14:00:00,Centro,31.36,15.8,85.8,1.41,210.6,0,14,5,1
2022-05-03 15:00:00,Centro,29.86,14.7,86.3,0.51,298.6,0,15,5,1
2022-05-03 16:00:00,Centro,22.83,16.7,81.9,1.19,132.0,0,16,5,1
2022-05-03 17:00:00,Centro,18.33,17.9,82.5,3.17,237.3,0,17,5,1
2022-05-03 18:00:00,Centro,9.56,17.7,85.4,0.53,299.7,0,18,5,1
2022-05-03 19:00:00,Centro,12.49,17.2,84.4,1.54,130.9,0,19,5,1
2022-05-03 20:00:00,Centro,7.47,19.4,81.3,0.16,313.7,0,20,5,1
2022-05-03 21:00:00,Centro,0.0,18.7,80.7,1.08,259.6,0,21,5,1
2022-05-03 22:00:00,Centro,5.27,21.1,81.7,5.26,114.0,0,22,5,1
2022-05-03 23:00:00,Centro,8.75,23.1,74.4,5.51,263.6,0,23,5,1
2022-05-04 00:00:00,Centro,3.79,24.1,77.0,4.05,64.2,0,0,5,2
2022-05-04 01:00:00,Centro,7.34,24.7,68.1,8.43,190.5,0,1,5,2
2022-05-04 02:00:00,Centro,3.13,28.2,64.0,0.41,357.7,0,2,5,2
2022-05-04 03:00:00,Centro,2.53,28.4,58.0,2.53,127.1,0,3,5,2
2022-05-04 04:00:00,Centro,9.96,26.6,62.9,3.7,128.5,0,4,5,2
2022-05-04 05:00:00,Centro,11.95,30.2,59.0,0.45,357.0,0,5,5,2
2022-05-04 06:00:00,Centro,12.68,29.0,54.4,0.47,320.8,0,6,5,2
2022-05-04 07:00:00,Centro,25.23,26.5,52.2,0.65,76.7,0,7,5,2
2022-05-04 08:00:00,Centro,25.41,25.3,59.3,0.52,29.3,0,8,5,2
2022-05-04 09:00:00,Centro,25.22,22.0,56.5,0.56,89.9,0,9,5,2
2022-05-04 10:00:00,Centro,31.02,23.4,66.0,2.08,6.6,0,10,5,2
2022-05-04 11:00:00,Centro,31.15,20.3,66.6,3.86,104.0,0,11,5,2
2022-05-04 12:00:00,Centro,34.73,20.2,77.1,1.09,163.0,0,12,5,2
2022-05-04 13:00:00,Centro,38.14,18.2,69.6,0.46,64.4,0,13,5,2
2022-05-04 14:00:00,Centro,27.79,16.8,84.0,2.0,352.1,0,14,5,2
2022-05-04 15:00:00,Centro,23.12,15.9,76.3,0.27,344.1,0,15,5,2
2022-05-04 16:00:00,Centro,30.31,14.5,79.6,0.43,318.5,0,16,5,2
2022-05-04 17:00:00,Centro,30.76,16.3,92.1,2.91,21.1,0,17,5,2
2022-05-04 18:00:00,Centro,14.87,16.7,85.9,0.47,307.3,0,18,5,2
2022-05-04 19:00:00,Centro,9.79,17.0,85.6,2.06,268.1,0,19,5,2
2022-05-04 20:00:00,Centro,5.03,16.5,76.1,0.22,24.8,0,20,5,2
2022-05-04 21:00:00,Centro,6.69,19.1,78.1,2.11,122.4,0,21,5,2
2022-05-04 22:00:00,Centro,4.78,22.1,72.9,0.39,136.8,0,22,5,2
2022-05-04 23:00:00,Centro,1.81,24.0,73.6,6.81,98.8,0,23,5,2
2022-05-05 00:00:00,Centro,5.7,26.8,78.3,3.11,106.1,0,0,5,3
2022-05-05 01:00:00,Centro,0.0,25.0,65.2,0.96,233.5,0,1,5,3
2022-05-05 02:00:00,Centro,2.0,26.4,54.6,2.04,265.9,0,2,5,3
2022-05-05 03:00:00,Centro,1.76,28.0,57.5,2.49,47.9,0,3,5,3
2022-05-05 04:00:00,Centro,15.43,27.7,48.1,1.67,325.8,0,4,5,3
2022-05-05 05:00:00,Centro,17.81,26.6,62.5,0.47,292.5,0,5,5,3
2022-05-05 06:00:00,Centro,22.62,28.0,54.1,3.03,359.6,0,6,5,3
2022-05-05 07:00:00,Centro,17.92,27.1,54.9,1.66,332.1,0,7,5,3
2022-05-05 08:00:00,Centro,30.27,24.6,58.3,0.22,298.6,0,8,5,3
2022-05-05 09:00:00,Centro,29.2,23.0,70.2,0.12,354.5,0,9,5,3
2022-05-05 10:00:00,Centro,33.3,23.7,66.2,1.17,263.5,0,10,5,3
2022-05-05 11:00:00,Centro,34.25,20.3,64.6,6.15,58.2,0,11,5,3
2022-05-05 12:00:00,Centro,31.18,17.7,68.5,0.6,178.5,0,12,5,3
2022-05-05 13:00:00,Centro,31.28,18.0,71.7,10.17,179.8,0,13,5,3
2022-05-05 14:00:00,Centro,24.32,14.8,70.8,0.92,141.3,0,14,5,3
2022-05-05 15:00:00,Centro,25.9,16.2,72.1,1.86,157.8,0,15,5,3
2022-05-05 16:00:00,Centro,24.08,15.7,91.3,0.42,228.5,0,16,5,3
2022-05-05 17:00:00,Centro,16.76,15.9,87.8,5.71,284.2,0,17,5,3
2022-05-05 18:00:00,Centro,17.9,16.4,84.7,0.49,155.8,0,18,5,3
2022-05-05 19:00:00,Centro,18.73,19.0,85.8,2.33,106.9,0,19,5,3
2022-05-05 20:00:00,Centro,8.05,18.0,72.9,4.3,266.0,0,20,5,3
2022-05-05 21:00:00,Centro,3.07,19.7,76.8,1.98,224.2,0,21,5,3
2022-05-05 22:00:00,Centro,1.14,21.8,78.9,6.94,215.8,0,22,5,3
2022-05-05 23:00:00,Centro,3.81,23.4,75.3,0.02,172.4,0,23,5,3
2022-05-06 00:00:00,Centro,9.52,24.8,67.3,3.33,272.2,0,0,5,4
2022-05-06 01:00:00,Centro,3.73,26.3,65.5,4.2,133.8,0,1,5,4
2022-05-06 02:00:00,Centro,4.8,26.8,66.9,1.71,248.6,0,2,5,4
2022-05-06 03:00:00,Centro,2.01,26.7,68.3,5.48,156.3,0,3,5,4
2022-05-06 04:00:00,Centro,11.41,27.6,59.5,2.87,159.6,0,4,5,4
2022-05-06 05:00:00,Centro,16.2,28.9,64.0,3.81,137.9,0,5,5,4
2022-05-06 06:00:00,Centro,15.98,27.5,48.6,0.14,347.1,0,6,5,4
2022-05-06 07:00:00,Centro,21.38,27.1,53.3,2.13,24.3,0,7,5,4
2022-05-06 08:00:00,Centro,22.47,24.1,56.0,2.2,295.5,0,8,5,4
2022-05-06 09:00:00,Centro,31.15,25.1,53.7,2.81,263.9,0,9,5,4
2022-05-06 10:00:00,Centro,35.94,23.1,65.6,6.05,78.5,0,10,5,4
2022-05-06 11:00:00,Centro,33.62,20.0,62.0,8.1,49.7,0,11,5,4
2022-05-06 12:00:00,Centro,34.66,18.3,67.5,1.51,153.8,0,12,5,4
2022-05-06 13:00:00,Centro,32.34,17.5,71.7,5.76,129.2,0,13,5,4
2022-05-06 14:00:00,Centro,28.07,18.6,71.1,1.3,295.8,0,14,5,4
2022-05-06 15:00:00,Centro,25.18,17.7,89.7,1.07,267.0,0,15,5,4
2022-05-06 16:00:00,Centro,23.54,13.7,82.0,0.5,137.7,0,16,5,4
2022-05-06 17:00:00,Centro,22.01,17.4,88.2,11.54,353.7,0,17,5,4
2022-05-06 18:00:00,Centro,17.65,18.2,85.2,3.96,209.9,0,18,5,4
2022-05-06 19:00:00,Centro,17.83,17.0,80.7,2.52,53.3,0,19,5,4
2022-05-06 20:00:00,Centro,13.14,19.5,83.9,0.4,45.0,0,20,5,4
2022-05-06 21:00:00,Centro,13.01,20.1,78.6,0.64,44.1,0,21,5,4
2022-05-06 22:00:00,Centro,7.8,22.3,77.6,2.68,264.7,0,22,5,4
2022-05-06 23:00:00,Centro,2.25,24.2,83.3,2.81,22.4,0,23,5,4
2022-05-07 00:00:00,Centro,3.1,24.4,64.0,4.38,189.9,0,0,5,5
2022-05-07 01:00:00,Centro,0.0,24.2,53.8,2.87,230.4,0,1,5,5
2022-05-07 02:00:00,Centro,11.39,28.2,59.4,0.57,258.4,0,2,5,5
2022-05-07 03:00:00,Centro,4.81,28.1,57.6,2.18,211.0,0,3,5,5
2022-05-07 04:00:00,Centro,8.62,26.2,51.2,1.52,236.7,0,4,5,5
2022-05-07 05:00:00,Centro,21.13,29.0,53.9,2.05,321.1,0,5,5,5
2022-05-07 06:00:00,Centro,13.48,28.4,56.7,0.57,313.6,0,6,5,5
2022-05-07 07:00:00,Centro,19.18,25.0,53.6,0.11,310.2,0,7,5,5
2022-05-07 08:00:00,Centro,25.02,25.5,53.4,1.18,330.0,0,8,5,5
2022-05-07 09:00:00,Centro,26.07,23.1,61.2,1.92,279.0,0,9,5,5
2022-05-07 10:00:00,Centro,31.14,22.1,67.1,1.12,252.2,0,10,5,5
2022-05-07 11:00:00,Centro,33.26,21.8,73.2,3.69,343.0,0,11,5,5
2022-05-07 12:00:00,Centro,35.33,19.5,67.5,1.91,352.8,0,12,5,5
2022-05-07 13:00:00,Centro,31.87,18.2,73.6,0.87,110.4,0,13,5,5
2022-05-07 14:00:00,Centro,33.57,16.6,86.7,0.87,164.0,0,14,5,5
2022-05-07 15:00:00,Centro,27.11,17.0,82.8,0.61,105.0,0,15,5,5
2022-05-07 16:00:00,Centro,27.76,16.7,87.0,2.94,79.0,0,16,5,5
2022-05-07 17:00:00,Centro,26.41,17.4,81.8,0.01,210.8,0,17,5,5
2022-05-07 18:00:00,Centro,10.96,18.2,92.0,1.37,336.8,0,18,5,5
2022-05-07 19:00:00,Centro,13.08,17.1,77.8,0.86,176.9,0,19,5,5
2022-05-07 20:00:00,Centro,11.08,19.2,78.7,4.59,255.6,0,20,5,5
2022-05-07 21:00:00,Centro,0.0,18.6,86.0,4.78,7.7,0,21,5,5
2022-05-07 22:00:00,Centro,0.0,23.1,81.5,3.21,270.8,0,22,5,5
2022-05-07 23:00:00,Centro,4.64,22.1,76.3,0.57,185.1,0,23,5,5
2022-05-08 00:00:00,Centro,0.32,25.3,64.0,3.52,116.6,0,0,5,6
2022-05-08 01:00:00,Centro,6.53,24.5,70.5,1.71,72.9,0,1,5,6
2022-05-08 02:00:00,Centro,4.87,27.4,52.4,2.95,345.6,0,2,5,6
2022-05-08 03:00:00,Centro,7.25,25.9,59.1,0.93,255.9,0,3,5,6
2022-05-08 04:00:00,Centro,9.02,28.3,65.5,0.3,216.1,0,4,5,6
2022-05-08 05:00:00,Centro,14.45,28.3,59.3,3.86,294.0,0,5,5,6
2022-05-08 06:00:00,Centro,14.32,26.5,59.6,0.01,185.5,0,6,5,6
2022-05-08 07:00:00,Centro,19.77,27.6,53.3,0.88,162.0,0,7,5,6
2022-05-08 08:00:00,Centro,28.57,25.8,56.3,0.09,195.2,0,8,5,6
2022-05-08 09:00:00,Centro,27.54,22.5,62.1,2.1,204.3,0,9,5,6
2022-05-08 10:00:00,Centro,32.96,21.2,58.6,0.06,313.7,0,10,5,6
2022-05-08 11:00:00,Centro,32.41,22.0,69.0,2.95,200.4,0,11,5,6
2022-05-08 12:00:00,Centro,31.62,17.7,80.6,2.98,286.3,0,12,5,6
2022-05-08 13:00:00,Centro,28.61,19.2,80.2,2.08,154.9,0,13,5,6
2022-05-08 14:00:00,Centro,34.32,17.3,77.6,0.83,220.8,0,14,5,6
2022-05-08 15:00:00,Centro,25.29,14.9,90.7,9.56,82.8,0,15,5,6
2022-05-08 16:00:00,Centro,26.98,14.9,85.4,0.96,292.4,0,16,5,6
2022-05-08 17:00:00,Centro,15.69,16.6,87.1,1.57,31.0,0,17,5,6
2022-05-08 18:00:00,Centro,19.08,16.9,83.4,0.31,345.3,0,18,5,6
2022-05-08 19:00:00,Centro,15.65,17.4,86.8,0.39,152.4,0,19,5,6
2022-05-08 20:00:00,Centro,7.97,20.0,90.2,0.78,147.2,0,20,5,6
2022-05-08 21:00:00,Centro,0.98,21.2,88.6,4.51,323.2,0,21,5,6
2022-05-08 22:00:00,Centro,4.41,20.8,77.8,0.08,277.6,0,22,5,6
2022-05-08 23:00:00,Centro,3.95,22.4,74.6,0.73,58.0,0,23,5,6
2022-05-09 00:00:00,Centro,0.96,24.0,73.5,0.41,349.8,0,0,5,0
2022-05-09 01:00:00,Centro,0.86,25.4,65.1,0.1,94.5,0,1,5,0
2022-05-09 02:00:00,Centro,8.67,26.4,63.5,1.05,85.5,0,2,5,0
2022-05-09 03:00:00,Centro,7.0,28.3,58.6,3.55,111.8,0,3,5,0
2022-05-09 04:00:00,Centro,8.9,25.7,49.9,5.55,176.6,0,4,5,0
2022-05-09 05:00:00,Centro,17.54,29.1,56.2,1.1,210.9,0,5,5,0
2022-05-09 06:00:00,Centro,18.0,27.9,54.2,0.46,348.9,0,6,5,0
2022-05-09 07:00:00,Centro,19.18,25.7,62.9,0.37,108.9,0,7,5,0
2022-05-09 08:00:00,Centro,29.04,25.9,48.5,6.97,157.2,0,8,5,0
2022-05-09 09:00:00,Centro,27.27,24.1,61.5,4.03,158.7,0,9,5,0
2022-05-09 10:00:00,Centro,34.76,21.6,58.5,0.26,358.8,0,10,5,0
2022-05-09 11:00:00,Centro,29.92,22.0,63.4,2.72,91.0,0,11,5,0
2022-05-09 12:00:00,Centro,34.39,18.9,70.0,0.33,32.7,0,12,5,0
2022-05-09 13:00:00,Centro,37.51,17.7,74.7,0.59,271.7,0,13,5,0
2022-05-09 14:00:00,Centro,32.92,17.4,82.1,0.48,163.8,0,14,5,0
2022-05-09 15:00:00,Centro,30.73,15.5,80.8,0.81,92.5,0,15,5,0
2022-05-09 16:00:00,Centro,27.42,17.3,78.4,1.13,67.5,0,16,5,0
2022-05-09 17:00:00,Centro,25.43,17.5,83.0,2.22,67.5,0,17,5,0
2022-05-09 18:00:00,Centro,18.48,15.8,93.7,1.58,33.7,0,18,5,0
2022-05-09 19:00:00,Centro,16.05,18.5,93.4,0.23,120.6,0,19,5,0
2022-05-09 20:00:00,Centro,9.76,20.3,81.2,1.39,64.8,0,20,5,0
2022-05-09 21:00:00,Centro,15.22,20.4,70.6,0.84,93.8,0,21,5,0
2022-05-09 22:00:00,Centro,1.72,23.2,72.2,1.4,124.4,0,22,5,0
2022-05-09 23:00:00,Centro,6.97,24.9,66.9,1.34,66.9,0,23,5,0
2022-05-10 00:00:00,Centro,0.0,25.2,66.8,0.12,29.0,0,0,5,1
2022-05-10 01:00:00,Centro,5.85,27.4,71.9,0.13,296.3,0,1,5,1
2022-05-10 02:00:00,Centro,10.42,28.5,60.8,3.62,121.8,0,2,5,1
2022-05-10 03:00:00,Centro,3.28,27.7,55.6,1.32,219.6,0,3,5,1
2022-05-10 04:00:00,Centro,17.68,27.7,55.1,2.43,257.6,0,4,5,1
2022-05-10 05:00:00,Centro,10.54,29.8,55.0,1.21,117.5,0,5,5,1
2022-05-10 06:00:00,Centro,14.99,26.6,45.7,1.24,323.4,0,6,5,1
2022-05-10 07:00:00,Centro,23.4,27.8,53.2,0.74,57.9,0,7,5,1
2022-05-10 08:00:00,Centro,21.4,25.0,64.3,1.14,51.0,0,8,5,1
2022-05-10 09:00:00,Centro,32.73,24.4,66.0,6.76,88.1,0,9,5,1
2022-05-10 10:00:00,Centro,33.19,22.2,68.0,0.06,313.6,0,10,5,1
2022-05-10 11:00:00,Centro,21.99,20.0,66.4,2.11,10.7,0,11,5,1
2022-05-10 12:00:00,Centro,27.63,19.7,77.0,2.22,164.4,0,12,5,1
2022-05-10 13:00:00,Centro,29.9,18.5,70.5,4.41,232.6,0,13,5,1
2022-05-10 14:00:00,Centro,32.92,16.3,76.4,3.08,10.0,0,14,5,1
2022-05-10 15:00:00,Centro,24.65,16.7,75.5,2.22,141.2,0,15,5,1
2022-05-10 16:00:00,Centro,22.93,15.6,84.8,0.59,266.4,0,16,5,1
